method	gene	primary_AUROC	primary_AUPRC	primary_BA
rz	OCLN	0.6341923318667505	0.5469515874197423	0.5579824010056568
z	DENND1C	0.6341923318667505	0.5442664125681781	0.5223130106851037
rz	TLR7	0.6341923318667505	0.5300300144344795	0.538497800125707
pct	CD48	0.6341923318667505	0.5176363765966842	0.5861093651791326
pct	FGD2	0.6341923318667505	0.5128664762469042	0.5612822124450032
z	UBE2L6	0.6341923318667505	0.5088601130441431	0.5447831552482716
rz	ZNF16	0.6341923318667505	0.5051230049976307	0.5958516656191075
pct	EHD3	0.6341923318667505	0.5027626297082676	0.5306411062225016
z	FASLG	0.6341923318667505	0.49470600776049767	0.6213073538654934
pct	RBMX2	0.6341923318667505	0.4932116408322902	0.44311753614079197
z	FBXO41	0.6341923318667505	0.4875853621341977	0.650691389063482
pct	NIPBL	0.6341923318667505	0.4693489792340202	0.49465744814582024
pct	CFHR3	0.6341923318667505	0.45449501939557135	0.37146448774355756
pct	CYSLTR2	0.6341923318667505	0.4508997553120493	0.5193274670018856
pct	DCAF17	0.6341923318667505	0.43976728066357784	0.4577309868007542
rz	REEP2	0.6341923318667504	0.5681271998088633	0.5223130106851037
z	PARP14	0.6341923318667504	0.5280426067288156	0.6225644248900063
z	CD80	0.6341923318667504	0.5247553863686973	0.5661533626649906
rz	CYFIP2	0.6341923318667504	0.5108979441871112	0.5820238843494657
z	RNF152	0.6341923318667504	0.5064688537075976	0.6528912633563797
z	AMIGO2	0.6341923318667504	0.501000963859882	0.6244500314267756
pct	BMP10	0.6340351979886863	0.5312037727698291	0.5914519170333123
pct	ERICH4	0.6340351979886863	0.5189800134079572	0.49010056568196103
pct	APOL5	0.6340351979886863	0.492257973448501	0.5479258328095538
pct	DNM1L	0.6340351979886863	0.4769393324676485	0.4976429918290384
pct	RPA3	0.6340351979886863	0.47141379352213525	0.39142049025769954
pct	CKAP5	0.6340351979886863	0.4688616109132402	0.3819924575738529
pct	TNPO3	0.6340351979886863	0.4678200086425752	0.45883092394720304
pct	EN1	0.6340351979886863	0.46105546787380564	0.45631678189817726
rz	CR1L	0.6340351979886862	0.4556553320926242	0.5996228786926461
pct	MEX3B	0.6338780641106224	0.47768666833435514	0.6101508485229415
pct	LGALS9C	0.6338780641106223	0.5186852243761322	0.4822438717787555
rz	BCOR	0.6338780641106223	0.5142129085755582	0.6198931489629164
rz	FCRLA	0.6338780641106223	0.51284990483443	0.5812382149591452
rz	GNGT2	0.6338780641106223	0.5099760746329364	0.5320553111250785
rz	URB2	0.6338780641106223	0.5091960627524535	0.6225644248900063
rz	TMEM200B	0.6338780641106223	0.5052084199176535	0.5857950974230044
pct	ALPK1	0.6338780641106223	0.4895136817729724	0.5771527341294783
pct	HCG23	0.6338780641106223	0.4689781540917186	0.5586109365179133
pct	TERT	0.6338780641106223	0.44882010064237365	0.4333752357008171
z	KPNA5	0.6338780641106222	0.5455218584267403	0.4776869893148963
z	PATL2	0.6338780641106222	0.5314823999299786	0.502828409805154
pct	TSPAN33	0.6338780641106222	0.5069790733586625	0.5722815839094909
z	IPCEF1	0.6338780641106222	0.5027572789070525	0.47093023255813954
pct	ECHDC1	0.6338780641106222	0.49665248594195377	0.6044940289126335
pct	C16orf54	0.6338780641106222	0.4930955806900933	0.5234129478315525
rz	ARHGAP15	0.6338780641106222	0.4702460213971932	0.5545254556882464
pct	CCR5	0.6338780641106222	0.46760844054294837	0.5447831552482716
pct	PTX3	0.6338780641106222	0.46030045515775164	0.39472030169704586
pct	ISCA2	0.6338780641106222	0.459967334679154	0.5520113136392206
rz	MRPL41	0.6338780641106222	0.4567828822111782	0.6153362664990571
pct	AKAP7	0.6338780641106222	0.44235993453897016	0.5215273412947832
rz	HEATR9	0.6337209302325582	0.5099829902543241	0.5287554996857322
pct	PADI3	0.6337209302325582	0.49866762557827493	0.5787240729101194
pct	XCL2	0.6337209302325582	0.4940897107401851	0.5219987429289755
rz	CLEC9A	0.633720930232558	0.4687421376155879	0.48145820238843495
rz	UROD	0.6335637963544941	0.49648779769391727	0.6671904462602136
z	FFAR1	0.6335637963544941	0.47719305939394635	0.5977372721558768
pct	SPATC1	0.633563796354494	0.5309180149649987	0.4984286612193589
rz	ALOXE3	0.633563796354494	0.5256175221959138	0.6417347580138278
pct	SCT	0.633563796354494	0.5232563135314261	0.4409176618478944
rz	NAPSB	0.633563796354494	0.5225589754803798	0.5531112507856695
z	CLECL1	0.633563796354494	0.5093114974114903	0.4776869893148963
pct	HLA-DMA	0.633563796354494	0.5086119999479904	0.6142363293526084
rz	PACS1	0.633563796354494	0.5047344787827118	0.6066939032055312
z	ACADM	0.633563796354494	0.5033615048878185	0.5166561910747958
rz	BIN2	0.633563796354494	0.49971776647239563	0.5912947831552482
pct	TM4SF4	0.633563796354494	0.4918869989131096	0.4787869264613451
z	CERCAM	0.633563796354494	0.4741916009596489	0.5996228786926461
pct	SLFN14	0.633563796354494	0.47265297247540033	0.6198931489629164
pct	E2F5	0.633563796354494	0.4658481738085098	0.47690131992457574
rz	BCL2L11	0.633563796354494	0.44847735101907926	0.5590823381521055
rz	DCTD	0.6335637963544939	0.5180833891190474	0.6266499057196732
z	DAND5	0.6335637963544939	0.5154693379314705	0.6071653048397234
pct	AHCYL1	0.6335637963544939	0.5063884388783457	0.5160276555625393
pct	PHB2	0.6335637963544939	0.46003762648141683	0.40179132620993085
pct	ZIC3	0.6334066624764301	0.5006997076387343	0.5708673790069139
pct	PPAT	0.63340666247643	0.4862780498757441	0.5351979886863608
pct	UBAP1L	0.63340666247643	0.48284086134161697	0.5009428032683847
pct	KPNA6	0.63340666247643	0.47647483730018625	0.4849151477058454
pct	KCNA3	0.6334066624764298	0.48035018849803185	0.4787869264613451
pct	SPRR2D	0.6334066624764298	0.4782298962997502	0.5477686989314896
pct	SLC22A11	0.6334066624764298	0.4548817588238318	0.37335009428032684
z	BFSP2	0.6332495285983659	0.5246417150121183	0.5542111879321181
pct	FCRLA	0.6332495285983659	0.5108647927750787	0.5744814582023885
rz	RUNX3	0.6332495285983659	0.5008877932853867	0.5433689503456945
pct	SELL	0.6332495285983659	0.4773908731240847	0.6445631678189818
z	RHBDF2	0.6332495285983658	0.5487023713707465	0.5471401634192332
rz	EPHX3	0.6332495285983658	0.5434012899760362	0.5744814582023885
pct	RSPO4	0.6332495285983658	0.5425211484795238	0.6033940917661849
pct	IER2	0.6332495285983658	0.5407706286416131	0.4795725958516657
pct	PATL2	0.6332495285983658	0.5402521511465246	0.5260842237586424
z	MTO1	0.6332495285983658	0.5166300865885605	0.629321181646763
pct	CD40	0.6332495285983658	0.5157983837359149	0.6077938403519799
z	CD160	0.6332495285983658	0.49303177021474565	0.5785669390320554
pct	RASGEF1A	0.6332495285983658	0.48716627032915705	0.5931803896920176
pct	FMO3	0.6332495285983658	0.48450325026295227	0.42850408548082963
pct	DTNB	0.6332495285983658	0.4812720807072856	0.5707102451288497
rz	ZNF844	0.6332495285983658	0.47740995218450955	0.6004085480829666
pct	PDE11A	0.6332495285983658	0.47721124729080244	0.4300754242614707
rz	UNC5B-AS1	0.6332495285983658	0.47318917309865527	0.595065996228787
z	CBR3-AS1	0.6332495285983658	0.46596665640133905	0.6326209930861093
pct	INPP1	0.6332495285983658	0.4565499318401105	0.63073538654934
pct	MFHAS1	0.6332495285983658	0.4513945615632581	0.6382778126964174
z	RTL1	0.6332495285983658	0.4457955399460924	0.5120993086109366
pct	GDPD4	0.6330923947203018	0.5169742281595429	0.44343180389692016
rz	SCEL	0.6330923947203018	0.48229752769102585	0.5290697674418605
pct	GPR155	0.6330923947203018	0.4560786276455848	0.5380263984915148
z	KCNA3	0.6330923947203017	0.5018190276204262	0.5009428032683847
pct	CAND1	0.6330923947203017	0.4659201788518977	0.45521684475172847
z	HOXA7	0.6329352608422376	0.5631192232539479	0.5174418604651163
z	NCR3	0.6329352608422376	0.5548086205517706	0.45175989943431805
rz	INPP4A	0.6329352608422376	0.5470532289599759	0.5631678189817725
z	SASH3	0.6329352608422376	0.539931794673025	0.6183218101822753
rz	ABHD15	0.6329352608422376	0.5316832548874655	0.5677247014456317
pct	ZNF501	0.6329352608422376	0.5313634308785944	0.5985229415461973
z	NCF1B	0.6329352608422376	0.5231507427510561	0.48035826524198616
z	CDR2L	0.6329352608422376	0.5216077097026734	0.575267127592709
z	AKAP5	0.6329352608422376	0.5209315342847088	0.5298554368321811
rz	AACS	0.6329352608422376	0.5123081881336242	0.610779384035198
pct	GOLGA2P5	0.6329352608422376	0.5094322229177418	0.5111565053425519
pct	HFE	0.6329352608422376	0.5088857914191922	0.556882463859208
pct	CNR2	0.6329352608422376	0.5000180693075482	0.5238843494657448
pct	MALL	0.6329352608422376	0.49927567730122124	0.5523255813953488
z	GZMM	0.6329352608422376	0.4988524364615816	0.643463230672533
z	AOAH	0.6329352608422376	0.4918490331918971	0.6315210559396606
pct	OCA2	0.6329352608422376	0.49108669597925536	0.5111565053425519
rz	GIMAP7	0.6329352608422376	0.4908384682505163	0.585323695788812
rz	HLA-DMA	0.6329352608422376	0.4846967309871668	0.5928661219358893
pct	INTS1	0.6329352608422376	0.4840186505036277	0.4666876178504086
pct	NKX6-2	0.6329352608422376	0.48100531377734057	0.350879949717159
rz	TAB2	0.6329352608422376	0.4747735120502609	0.6044940289126335
rz	SRRM1	0.6329352608422376	0.46579826294074234	0.6213073538654934
pct	S1PR5	0.6329352608422376	0.46244787055779846	0.5215273412947832
pct	PEX3	0.6329352608422376	0.45758065002311954	0.6385920804525456
pct	ALCAM	0.6329352608422376	0.45220592144601107	0.5733815210559396
rz	TRMT11	0.6329352608422376	0.43393485008096544	0.6123507228158391
z	CCDC88C	0.6329352608422375	0.5338616252316832	0.4187617850408548
rz	CCNO	0.6329352608422375	0.5163699306224719	0.5609679446888749
z	WDR59	0.6329352608422375	0.4748655865015911	0.6329352608422376
pct	NDUFA6	0.6329352608422375	0.46260730126272664	0.5703959773727215
pct	RHEB	0.6329352608422375	0.4600327177128025	0.4822438717787555
pct	SCN10A	0.6329352608422375	0.4541717160305523	0.39849151477058453
pct	NUDT1	0.6327781269641736	0.4676044056679606	0.41011942174732874
rz	KIR3DX1	0.6327781269641736	0.46230337458668175	0.4963859208045255
pct	DMBX1	0.6327781269641735	0.498601163567036	0.5700817096165933
pct	TMEM248	0.6327781269641735	0.4792304813641724	0.5103708359522313
pct	THAP11	0.6327781269641735	0.44698207058917666	0.504242614707731
pct	NPFFR2	0.6327781269641735	0.44177024532237336	0.4596165933375236
pct	DUSP7	0.6326209930861094	0.5339090039517727	0.5490257699560025
rz	DENND1C	0.6326209930861094	0.5328377336244411	0.5106851037083595
pct	ABRACL	0.6326209930861094	0.5208193489556902	0.5707102451288497
pct	SNAPC2	0.6326209930861094	0.5146529567308482	0.6059082338152105
z	GIMAP2	0.6326209930861094	0.5052125817105434	0.5298554368321811
pct	DENND4C	0.6326209930861094	0.5005164342964655	0.5518541797611565
z	LINC01011	0.6326209930861094	0.48599293862824605	0.6090509113764928
pct	ZNF516	0.6326209930861094	0.48044534411652007	0.5301697045883093
pct	TPH1	0.6326209930861094	0.45241670658880306	0.5564110622250157
rz	EVPL	0.6326209930861093	0.5613542173649702	0.6285355122564424
pct	ABCB11	0.6326209930861093	0.5203934731907253	0.5328409805153991
rz	CCR2	0.6326209930861093	0.5018623249944032	0.5515399120050283
z	RTP5	0.6326209930861093	0.49388623261110387	0.6258642363293526
pct	BTN2A2	0.6326209930861093	0.48311095785763947	0.6337209302325582
rz	IGFBP1	0.6326209930861093	0.48302462395485657	0.4919861722187303
z	CTLA4	0.6326209930861093	0.4780524850328854	0.6371778755499686
pct	GZMA	0.6326209930861093	0.476580839128086	0.5193274670018856
rz	RIN1	0.6326209930861093	0.47579037208336006	0.5725958516656191
rz	CGB7	0.6326209930861093	0.4426463047275393	0.595065996228787
pct	TAP2	0.6326209930861093	0.44119317526233326	0.5845380263984915
pct	PRKAR2B	0.6326209930861093	0.43834497963326385	0.48884349465744814
pct	PNP	0.6324638592080454	0.45640820317875935	0.46118793211816467
pct	ECEL1P2	0.6324638592080454	0.44380858274533774	0.575267127592709
rz	EXD1	0.6324638592080453	0.5255896045824076	0.5271841609050911
pct	SPATA32	0.6324638592080453	0.4733508274785742	0.5564110622250157
pct	GRM2	0.6324638592080453	0.4715030840138903	0.48884349465744814
pct	MPZL3	0.6324638592080453	0.45345517803412394	0.531269641734758
z	PARP1	0.6323067253299812	0.5559324664175699	0.4833438089252043
rz	DNPEP	0.6323067253299812	0.5340445057659731	0.5422690131992457
z	NMI	0.6323067253299812	0.49781873013330125	0.6285355122564424
pct	EIF3I	0.6323067253299812	0.4577105276267931	0.45317410433689503
z	B3GNT5	0.6323067253299812	0.43411766966686127	0.609365179132621
z	LYPLA2P2	0.6323067253299811	0.5872834198568777	0.640634820867379
z	ZAP70	0.6323067253299811	0.5067165941938518	0.5406976744186047
z	ERN1	0.6323067253299811	0.5040854196376584	0.44956002514142046
z	CYTIP	0.6323067253299811	0.49808123780047914	0.6175361407919547
rz	TMEM11	0.6323067253299811	0.49651120249251585	0.6007228158390949
z	B3GALNT1	0.6323067253299811	0.4919818678240728	0.6345065996228787
z	PIK3AP1	0.6323067253299811	0.490055913923713	0.5369264613450659
rz	TBX5-AS1	0.6323067253299811	0.48944284061846843	0.4968573224387178
rz	MTHFD1L	0.6323067253299811	0.48209794876125533	0.518541797611565
pct	HERC5	0.6323067253299811	0.47738673876295756	0.5815524827152734
z	HLA-DRB1	0.6323067253299811	0.47716560775174083	0.6296354494028913
pct	SASH1	0.6323067253299811	0.4572701517462563	0.5147705845380264
rz	ZDHHC14	0.6323067253299811	0.45371948779598714	0.5823381521055939
pct	FAM120C	0.6323067253299811	0.44706121840466523	0.5237272155876807
rz	HTR2B	0.6323067253299811	0.44047554729394583	0.6205216844751729
z	NODAL	0.6321495914519171	0.5336376877852789	0.6000942803268384
rz	SLC7A9	0.6321495914519171	0.5145572089451594	0.63073538654934
pct	RNF146	0.6321495914519171	0.48476783940742607	0.5226272784412319
pct	PF4	0.6321495914519171	0.4745328544167694	0.4841294783155248
rz	SPATA32	0.632149591451917	0.4712872159938354	0.6007228158390949
pct	PRIM1	0.632149591451917	0.4478614746188815	0.3860779384035198
pct	UAP1	0.631992457573853	0.4538625534872338	0.43258956631049655
z	IL7	0.6319924575738529	0.5445516968769976	0.6109365179132621
z	EVA1B	0.6319924575738529	0.5417043228856189	0.5733815210559396
z	KLRC1	0.6319924575738529	0.5221272545417374	0.6172218730358265
pct	DIS3L	0.6319924575738529	0.5140602452990193	0.5017284726587052
rz	WDR44	0.6319924575738529	0.5127660741854934	0.5125707102451289
rz	CD40LG	0.6319924575738529	0.5107454564878366	0.6018227529855437
pct	MEMO1	0.6319924575738529	0.503573604156768	0.5054996857322439
pct	SBK1	0.6319924575738529	0.4963498050464634	0.5226272784412319
pct	CD160	0.6319924575738529	0.49548604561618437	0.6037083595223129
rz	MOCS1	0.6319924575738529	0.49086640497741496	0.6582338152105593
z	VKORC1	0.6319924575738529	0.4878584535901988	0.6071653048397234
rz	DOCK10	0.6319924575738529	0.4860803896006426	0.5039283469516027
rz	SLC9A8	0.6319924575738529	0.485357948677129	0.6277498428661219
pct	FCHSD2	0.6319924575738529	0.4848766940825789	0.4836580766813325
z	ZBED8	0.6319924575738529	0.48019482376289324	0.569610307982401
rz	ADAM28	0.6319924575738529	0.4782856086731314	0.5301697045883093
z	STAT2	0.6319924575738529	0.47668035556985555	0.6044940289126335
rz	NTMT1	0.6319924575738529	0.4738928889463484	0.5988372093023255
z	KDM1B	0.6319924575738529	0.47306047330127504	0.6483343808925205
z	SDC1	0.6319924575738529	0.4634207185001934	0.5609679446888749
pct	KLK13	0.6318353236957889	0.5056579186510347	0.5861093651791326
rz	DKFZP434A062	0.6318353236957888	0.5179438317159432	0.6532055311125078
pct	ARHGEF3	0.6318353236957888	0.4833749773963696	0.464487743557511
pct	NRF1	0.6318353236957888	0.4746679433677511	0.4225329981143935
rz	DLX3	0.6318353236957888	0.4730694687928479	0.5920804525455688
rz	CHRNA1	0.6318353236957888	0.4661098981857687	0.5977372721558768
pct	HMGA1P7	0.6318353236957888	0.4430408012500452	0.4783155248271528
pct	ARID3B	0.6316781898177248	0.5237854403404776	0.609365179132621
pct	MAGI2-AS3	0.6316781898177248	0.5223545474165525	0.5666247642991828
pct	CD80	0.6316781898177248	0.5115017989420785	0.5612822124450032
rz	TSPAN33	0.6316781898177247	0.5323840292561914	0.5722815839094909
pct	LRRTM4	0.6316781898177247	0.5298701655747773	0.45631678189817726
pct	IL7	0.6316781898177247	0.5240826931451333	0.6274355751099937
z	PARP15	0.6316781898177247	0.5182142456756734	0.5136706473915776
z	DIO1	0.6316781898177247	0.5180310035117573	0.6049654305468259
rz	ACOXL	0.6316781898177247	0.5165147606603835	0.5606536769327467
pct	PRICKLE2	0.6316781898177247	0.5106146601222845	0.6161219358893777
pct	IRX4	0.6316781898177247	0.4954059531290708	0.5350408548082967
z	RIN1	0.6316781898177247	0.48268520796736075	0.5804525455688246
pct	SAMD8	0.6316781898177247	0.4556906177870464	0.45851665619107485
rz	SYVN1	0.6316781898177246	0.5195736054921419	0.48287240729101194
z	HLA-C	0.6316781898177246	0.4982830219512846	0.6018227529855437
pct	CYTIP	0.6316781898177246	0.48365672247747254	0.6126649905719673
pct	CXCR6	0.6316781898177246	0.4830783300116254	0.5485543683218101
pct	EXOC8	0.6316781898177246	0.4456556101155634	0.6558768070395977
pct	BCL2L11	0.6316781898177246	0.438101038719283	0.49827152734129476
pct	IREB2	0.6315210559396607	0.4640906661607055	0.4577309868007542
pct	TRPC7	0.6315210559396606	0.4933592949895107	0.3830923947203017
pct	MMP13	0.6315210559396606	0.4778471006182866	0.576681332495286
pct	PPP3CA	0.6315210559396606	0.4723806034918564	0.4916719044626021
pct	KCNC2	0.6315210559396606	0.4671725915773036	0.5974230043997486
pct	RSBN1L	0.6315210559396606	0.44887685288320134	0.43258956631049655
pct	HOXA1	0.6315210559396605	0.47642830471889547	0.48601508485229417
pct	CENPE	0.6315210559396605	0.46664456046685976	0.3489943431803897
pct	IFNE	0.6315210559396605	0.44530812876347337	0.4168761785040855
z	KATNA1	0.6313639220615966	0.4830477883838493	0.6472344437460716
pct	CD163L1	0.6313639220615966	0.4477710334934552	0.45285983658076684
rz	LY9	0.6313639220615965	0.5520612632777181	0.5369264613450659
pct	KPNA5	0.6313639220615965	0.5491598432795962	0.4795725958516657
rz	PIK3CG	0.6313639220615965	0.5253391009141383	0.484443746071653
pct	KIF23	0.6313639220615965	0.5217673675858978	0.5130421118793211
pct	ABCC6P2	0.6313639220615965	0.5093777299470468	0.5020427404148334
rz	RPS16P5	0.6313639220615965	0.4975406854704335	0.573852922690132
rz	CRTC3	0.6313639220615965	0.49182810353107587	0.5955373978629792
pct	FUNDC2P2	0.6313639220615965	0.4829351840162467	0.5977372721558768
pct	ASB2	0.6313639220615965	0.4803872486229472	0.5039283469516027
rz	TRIM26	0.6313639220615965	0.47795906758700557	0.5707102451288497
rz	LINC00856	0.6313639220615965	0.4656170689491037	0.585323695788812
pct	FBLN7	0.6313639220615965	0.4561016572102849	0.6048082966687618
pct	HBE1	0.6313639220615965	0.4512193603140423	0.4120050282840981
z	PEX3	0.6313639220615965	0.4489766200541232	0.6318353236957888
rz	MSN	0.6313639220615965	0.44430609493417594	0.6085795097423005
pct	KBTBD2	0.6313639220615965	0.4374110004502849	0.5015713387806411
z	PLD4	0.6313639220615964	0.5529975751823156	0.6090509113764928
pct	SBK3	0.6313639220615964	0.5138239309023792	0.5796668761785041
z	PTPN6	0.6313639220615964	0.5137666065130424	0.5301697045883093
pct	CCL19	0.6313639220615964	0.5103596170265624	0.6261785040854808
z	YWHAEP1	0.6313639220615964	0.5053433647827281	0.4855436832181018
pct	TMPRSS6	0.6313639220615964	0.5053231414373089	0.49795725958516657
rz	HCLS1	0.6313639220615964	0.494915059935847	0.6029226901319924
z	GZMK	0.6313639220615964	0.4879555962151749	0.4706159648020113
pct	CRTC3	0.6313639220615964	0.48743297555168125	0.6382778126964174
rz	FSCN1	0.6313639220615964	0.4837458069855961	0.5587680703959774
z	GPA33	0.6313639220615964	0.4764845422526673	0.4809868007542426
pct	VTN	0.6313639220615964	0.4708560959416437	0.6048082966687618
pct	POU2F3	0.6313639220615964	0.4680233231083589	0.6018227529855437
pct	LBX1-AS1	0.6313639220615964	0.4667698953904383	0.49371464487743555
pct	FYTTD1	0.6313639220615964	0.4556381574825892	0.4296040226272784
z	EXOC8	0.6313639220615964	0.44131639136617895	0.6007228158390949
pct	LINC00879	0.6312067881835324	0.46572131741980827	0.42661847894406035
pct	L3MBTL2	0.6312067881835324	0.4601764520857118	0.46794468887492147
pct	LINC00924	0.6312067881835324	0.45884137950033377	0.4891577624135764
pct	ADAMTS20	0.6312067881835324	0.4515534047848442	0.45851665619107485
pct	PAQR9	0.6312067881835323	0.46829145485860346	0.6063796354494029
pct	HIPK3	0.6312067881835323	0.45947191959194067	0.48397234443746073
pct	KIF11	0.6312067881835323	0.4551135375590473	0.3625078566939032
rz	LINC01060	0.6310496543054683	0.5123638972227236	0.5831238214959145
rz	CACNB3	0.6310496543054683	0.5109275162220115	0.6304211187932118
z	GK	0.6310496543054683	0.48915902482568424	0.5392834695160277
z	KLRD1	0.6310496543054683	0.48819688195833055	0.5763670647391578
z	NECAB3	0.6310496543054683	0.4713377049767977	0.6123507228158391
pct	NOP58	0.6310496543054683	0.45358449285125335	0.5073852922690132
pct	ECT2	0.6310496543054683	0.44304057457910695	0.45207416719044624
z	MEIS3P1	0.6310496543054682	0.5741629698935645	0.5741671904462602
pct	ALG14	0.6310496543054682	0.5330122277787491	0.555311125078567
z	IKZF1	0.6310496543054682	0.5296253957121299	0.4736015084852294
rz	RHOH	0.6310496543054682	0.5231949524259807	0.48585795097423
rz	CRTAM	0.6310496543054682	0.5131884340340056	0.5628535512256443
rz	NMI	0.6310496543054682	0.5001405362053432	0.6274355751099937
rz	KLRD1	0.6310496543054682	0.49821440672366923	0.5590823381521055
z	ZNF516	0.6310496543054682	0.48479788143692293	0.5958516656191075
z	RASGEF1A	0.6310496543054682	0.484166632998507	0.45333123821495913
z	HEATR9	0.6310496543054682	0.48172283237044833	0.5820238843494657
pct	HOXA4	0.6310496543054682	0.46516988695691597	0.5136706473915776
z	MTOR-AS1	0.6310496543054682	0.45475141239319317	0.4877435575109994
z	ZNF358	0.6310496543054682	0.4452653587012092	0.6172218730358265
pct	CRKL	0.6310496543054682	0.438119383599841	0.41499057196731615
rz	PATL2	0.6308925204274042	0.5121671409846087	0.5542111879321181
pct	C9orf57	0.6308925204274042	0.4963978874674533	0.5865807668133249
rz	KLK13	0.6308925204274042	0.48632385326982414	0.5939660590823381
pct	GTF2E2	0.6308925204274042	0.4835410579373628	0.4965430546825896
pct	STOX1	0.6308925204274042	0.47921467039880417	0.4633878064110622
z	SERTAD4	0.6307353865493401	0.5248865003980364	0.6142363293526084
z	ECHDC1	0.6307353865493401	0.5180239440041312	0.5909805153991201
pct	OXNAD1	0.6307353865493401	0.4600486046264009	0.5323695788812068
rz	SHPRH	0.6307353865493401	0.45063515078619654	0.5158705216844751
rz	PARP11	0.63073538654934	0.5795140989928662	0.6128221244500314
pct	RASAL3	0.63073538654934	0.5373077415246069	0.5760527969830296
rz	IGLL5	0.63073538654934	0.5288250878994056	0.5493400377121307
z	BACH2	0.63073538654934	0.5228685856249061	0.5260842237586424
pct	MTO1	0.63073538654934	0.5217416933594847	0.5865807668133249
pct	EHMT1	0.63073538654934	0.5184559949091093	0.4038340666247643
z	BCOR	0.63073538654934	0.5177024545566277	0.6033940917661849
pct	IL22RA2	0.63073538654934	0.4847741582164111	0.587994971715902
rz	TCTA	0.63073538654934	0.4839596349983776	0.6115650534255186
pct	MAGEA1	0.63073538654934	0.4662279628245134	0.4228472658705217
rz	LINC00899	0.63073538654934	0.45021186942850366	0.6126649905719673
z	SSPN	0.6307353865493399	0.48696549615894524	0.6139220615964802
z	CLEC4C	0.630578252671276	0.5098560285447641	0.5991514770584538
pct	TNIP3	0.6305782526712759	0.4988437629727588	0.5279698302954117
pct	PTGIR	0.6305782526712759	0.49360743659643147	0.4319610307982401
pct	FAM90A25P	0.6305782526712759	0.4766234371980873	0.4349465744814582
pct	XXYLT1-AS2	0.6305782526712759	0.4738406706792865	0.49827152734129476
rz	DCAF13P3	0.6304211187932119	0.5545427408192737	0.5831238214959145
pct	TOP3B	0.6304211187932119	0.5334969648462924	0.5774670018856065
pct	ANKRD18A	0.6304211187932119	0.49675719179540734	0.5193274670018856
pct	FGF14	0.6304211187932119	0.47469944306710987	0.6044940289126335
pct	ADAM9	0.6304211187932119	0.43374903527410186	0.5345694531741043
rz	C8orf88	0.6304211187932118	0.5792564482044612	0.5982086737900691
pct	CSF2RB	0.6304211187932118	0.564728466534013	0.5658390949088623
rz	IL18BP	0.6304211187932118	0.5553939910923797	0.4806725329981144
rz	APTR	0.6304211187932118	0.5348637398208425	0.6011942174732873
pct	TBC1D10C	0.6304211187932118	0.5329923977561808	0.48632935260842236
z	CD74	0.6304211187932118	0.5326512999501988	0.4919861722187303
z	COPS3	0.6304211187932118	0.5169293759095569	0.5763670647391578
z	CCL19	0.6304211187932118	0.51019770020333	0.5493400377121307
z	APOBEC3H	0.6304211187932118	0.49446978383636125	0.5542111879321181
pct	FHL3	0.6304211187932118	0.4894414063421171	0.5268698931489629
pct	STAT2	0.6304211187932118	0.48832211303459033	0.5590823381521055
rz	GATAD1	0.6304211187932118	0.4863052912707645	0.5631678189817725
pct	SSTR4	0.6304211187932118	0.4819654690734818	0.4404462602137021
z	CXCR6	0.6304211187932118	0.4799002155412919	0.52828409805154
pct	RPS6KA5	0.6304211187932118	0.46172501649454367	0.6337209302325582
pct	MEIG1	0.6304211187932118	0.4609843200916639	0.5226272784412319
rz	SLFN14	0.6304211187932118	0.4576347153386533	0.6198931489629164
pct	PHF19	0.6304211187932118	0.44782092850460753	0.39472030169704586
pct	CHRM3	0.6304211187932118	0.4462069593032173	0.46150219987429286
pct	IFT57	0.6304211187932118	0.44421924193971896	0.34710873664362035
z	TLR10	0.6304211187932117	0.5399920073520791	0.4822438717787555
z	MPC1L	0.6304211187932117	0.45422889716612724	0.41499057196731615
pct	TACC1	0.6304211187932117	0.4511427086601228	0.44830295411690757
pct	MAP4K2	0.6302639849151478	0.5276886638243621	0.46951602765556255
pct	FN1	0.6302639849151478	0.47251424506506023	0.4225329981143935
pct	SLC19A3	0.6302639849151478	0.46281596531065405	0.43526084223758643
pct	SLC41A1	0.6302639849151478	0.45930162476924696	0.48208673790069134
rz	FUNDC2P2	0.6302639849151477	0.4693687416423384	0.6299497171590195
pct	ACACB	0.6302639849151477	0.4665282136659247	0.4987429289754871
pct	DPY19L2P4	0.6302639849151477	0.4617177943535672	0.5417976115650535
pct	TM2D3	0.6302639849151477	0.4578410276350192	0.44987429289754866
z	WTIP	0.6301068510370837	0.5710031712142671	0.623664362036455
pct	SRSF10	0.6301068510370837	0.4484767967042406	0.3887492143306097
pct	EVA1B	0.6301068510370836	0.5446713439316081	0.5579824010056568
z	PTCRA	0.6301068510370836	0.5255691508525225	0.5527969830295412
pct	DNAH8	0.6301068510370836	0.5033043252947159	0.6269641734758014
pct	CLEC4M	0.6301068510370836	0.5000616803921736	0.4319610307982401
pct	LYSMD2	0.6301068510370836	0.4956298995747693	0.6169076052796982
z	TNFRSF17	0.6301068510370836	0.4859713296274999	0.5512256442489001
z	IFNW1	0.6301068510370836	0.4811427311345219	0.5903519798868636
pct	CBR3-AS1	0.6301068510370836	0.4805591917871711	0.5223130106851037
pct	B2M	0.6301068510370836	0.4752068925948548	0.5741671904462602
